Aug 15 17:52:19 p0-online-boutique systemd[1]: Started kubelet.service - kubelet: The Kubernetes Node Agent.
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.652042     588 server.go:529] "Kubelet version" kubeletVersion="v1.34.0"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.850677     588 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="7c16b0dbe3473a6720b33be17d76ca37ecdf25d344024dc03c71dc7f0e9384a9"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: E0815 17:52:19.850677     588 kubelet.go:3215] "No need to create a mirror pod, since failed to get node info from the cluster" err="node \"p0-online-boutique\" not found" node="p0-online-boutique"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.850694     588 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="25d0ef6170024bd9c04cc2986af182ac4986e0b314a30ab4b714a69873996d7a"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.850706     588 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="b3c9463d1cfcfe53ae35b07d75b0cb4ac3b16305a6ea47a3ca28e1849c4c872f"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: E0815 17:52:19.851333     588 log.go:32] "ContainerStatus from runtime service failed" err="rpc error: code = NotFound desc = an error occurred when try to find container \"19542076a08c6f93f6a1085bf81c6ab5021927464b46894b30e130f5122ad036\": not found" containerID="19542076a08c6f93f6a1085bf81c6ab5021927464b46894b30e130f5122ad036"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.851361     588 pod_container_deletor.go:53] "DeleteContainer returned error" containerID={"Type":"containerd","ID":"19542076a08c6f93f6a1085bf81c6ab5021927464b46894b30e130f5122ad036"} err="failed to get container status \"19542076a08c6f93f6a1085bf81c6ab5021927464b46894b30e130f5122ad036\": rpc error: code = NotFound desc = an error occurred when try to find container \"19542076a08c6f93f6a1085bf81c6ab5021927464b46894b30e130f5122ad036\": not found"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.851406     588 scope.go:117] "RemoveContainer" containerID="19542076a08c6f93f6a1085bf81c6ab5021927464b46894b30e130f5122ad036"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.851971     588 pod_container_deletor.go:53] "DeleteContainer returned error" containerID={"Type":"containerd","ID":"19542076a08c6f93f6a1085bf81c6ab5021927464b46894b30e130f5122ad036"} err="failed to get container status \"19542076a08c6f93f6a1085bf81c6ab5021927464b46894b30e130f5122ad036\": rpc error: code = NotFound desc = an error occurred when try to find container \"19542076a08c6f93f6a1085bf81c6ab5021927464b46894b30e130f5122ad036\": not found"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.852030     588 scope.go:117] "RemoveContainer" containerID="95f6daeb61354a00796cdbd583eeb9c84f1fcd27f46c903ebbc43c1d5818777e"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: E0815 17:52:19.852109     588 kubelet.go:3215] "No need to create a mirror pod, since failed to get node info from the cluster" err="node \"p0-online-boutique\" not found" node="p0-online-boutique"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: E0815 17:52:19.854342     588 log.go:32] "ContainerStatus from runtime service failed" err="rpc error: code = NotFound desc = an error occurred when try to find container \"95f6daeb61354a00796cdbd583eeb9c84f1fcd27f46c903ebbc43c1d5818777e\": not found" containerID="95f6daeb61354a00796cdbd583eeb9c84f1fcd27f46c903ebbc43c1d5818777e"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.854392     588 pod_container_deletor.go:53] "DeleteContainer returned error" containerID={"Type":"containerd","ID":"95f6daeb61354a00796cdbd583eeb9c84f1fcd27f46c903ebbc43c1d5818777e"} err="failed to get container status \"95f6daeb61354a00796cdbd583eeb9c84f1fcd27f46c903ebbc43c1d5818777e\": rpc error: code = NotFound desc = an error occurred when try to find container \"95f6daeb61354a00796cdbd583eeb9c84f1fcd27f46c903ebbc43c1d5818777e\": not found"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.854423     588 scope.go:117] "RemoveContainer" containerID="95f6daeb61354a00796cdbd583eeb9c84f1fcd27f46c903ebbc43c1d5818777e"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.854738     588 scope.go:117] "RemoveContainer" containerID="c5210eca9a10ddea1350aa98839208b85bf789970f1698e96cea4e4bc86a3ce0"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.855123     588 pod_container_deletor.go:53] "DeleteContainer returned error" containerID={"Type":"containerd","ID":"95f6daeb61354a00796cdbd583eeb9c84f1fcd27f46c903ebbc43c1d5818777e"} err="failed to get container status \"95f6daeb61354a00796cdbd583eeb9c84f1fcd27f46c903ebbc43c1d5818777e\": rpc error: code = NotFound desc = an error occurred when try to find container \"95f6daeb61354a00796cdbd583eeb9c84f1fcd27f46c903ebbc43c1d5818777e\": not found"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.855170     588 scope.go:117] "RemoveContainer" containerID="5b5f7290a8fb4c2115f28a1a5e8abedcaade016c637819ddf9efea0d594b2b19"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: E0815 17:52:19.855868     588 log.go:32] "ContainerStatus from runtime service failed" err="rpc error: code = NotFound desc = an error occurred when try to find container \"5b5f7290a8fb4c2115f28a1a5e8abedcaade016c637819ddf9efea0d594b2b19\": not found" containerID="5b5f7290a8fb4c2115f28a1a5e8abedcaade016c637819ddf9efea0d594b2b19"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.855926     588 pod_container_deletor.go:53] "DeleteContainer returned error" containerID={"Type":"containerd","ID":"5b5f7290a8fb4c2115f28a1a5e8abedcaade016c637819ddf9efea0d594b2b19"} err="failed to get container status \"5b5f7290a8fb4c2115f28a1a5e8abedcaade016c637819ddf9efea0d594b2b19\": rpc error: code = NotFound desc = an error occurred when try to find container \"5b5f7290a8fb4c2115f28a1a5e8abedcaade016c637819ddf9efea0d594b2b19\": not found"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.855951     588 scope.go:117] "RemoveContainer" containerID="5b5f7290a8fb4c2115f28a1a5e8abedcaade016c637819ddf9efea0d594b2b19"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.856646     588 pod_container_deletor.go:53] "DeleteContainer returned error" containerID={"Type":"containerd","ID":"5b5f7290a8fb4c2115f28a1a5e8abedcaade016c637819ddf9efea0d594b2b19"} err="failed to get container status \"5b5f7290a8fb4c2115f28a1a5e8abedcaade016c637819ddf9efea0d594b2b19\": rpc error: code = NotFound desc = an error occurred when try to find container \"5b5f7290a8fb4c2115f28a1a5e8abedcaade016c637819ddf9efea0d594b2b19\": not found"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.856689     588 scope.go:117] "RemoveContainer" containerID="63b97bebd54a25fe03ff54d56c9ca3e796b2b4415bbfc9e74c48eb8b46dad8cc"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: E0815 17:52:19.858691     588 log.go:32] "ContainerStatus from runtime service failed" err="rpc error: code = NotFound desc = an error occurred when try to find container \"63b97bebd54a25fe03ff54d56c9ca3e796b2b4415bbfc9e74c48eb8b46dad8cc\": not found" containerID="63b97bebd54a25fe03ff54d56c9ca3e796b2b4415bbfc9e74c48eb8b46dad8cc"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.858744     588 pod_container_deletor.go:53] "DeleteContainer returned error" containerID={"Type":"containerd","ID":"63b97bebd54a25fe03ff54d56c9ca3e796b2b4415bbfc9e74c48eb8b46dad8cc"} err="failed to get container status \"63b97bebd54a25fe03ff54d56c9ca3e796b2b4415bbfc9e74c48eb8b46dad8cc\": rpc error: code = NotFound desc = an error occurred when try to find container \"63b97bebd54a25fe03ff54d56c9ca3e796b2b4415bbfc9e74c48eb8b46dad8cc\": not found"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.858762     588 scope.go:117] "RemoveContainer" containerID="63b97bebd54a25fe03ff54d56c9ca3e796b2b4415bbfc9e74c48eb8b46dad8cc"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.859254     588 pod_container_deletor.go:53] "DeleteContainer returned error" containerID={"Type":"containerd","ID":"63b97bebd54a25fe03ff54d56c9ca3e796b2b4415bbfc9e74c48eb8b46dad8cc"} err="failed to get container status \"63b97bebd54a25fe03ff54d56c9ca3e796b2b4415bbfc9e74c48eb8b46dad8cc\": rpc error: code = NotFound desc = an error occurred when try to find container \"63b97bebd54a25fe03ff54d56c9ca3e796b2b4415bbfc9e74c48eb8b46dad8cc\": not found"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.859276     588 scope.go:117] "RemoveContainer" containerID="03c91905835cfed052dc10617ed26ea2377601d4bb52d4e83b3806f5c6f7216c"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: E0815 17:52:19.860152     588 log.go:32] "ContainerStatus from runtime service failed" err="rpc error: code = NotFound desc = an error occurred when try to find container \"03c91905835cfed052dc10617ed26ea2377601d4bb52d4e83b3806f5c6f7216c\": not found" containerID="03c91905835cfed052dc10617ed26ea2377601d4bb52d4e83b3806f5c6f7216c"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.860308     588 pod_container_deletor.go:53] "DeleteContainer returned error" containerID={"Type":"containerd","ID":"03c91905835cfed052dc10617ed26ea2377601d4bb52d4e83b3806f5c6f7216c"} err="failed to get container status \"03c91905835cfed052dc10617ed26ea2377601d4bb52d4e83b3806f5c6f7216c\": rpc error: code = NotFound desc = an error occurred when try to find container \"03c91905835cfed052dc10617ed26ea2377601d4bb52d4e83b3806f5c6f7216c\": not found"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.860443     588 scope.go:117] "RemoveContainer" containerID="03c91905835cfed052dc10617ed26ea2377601d4bb52d4e83b3806f5c6f7216c"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.861147     588 pod_container_deletor.go:53] "DeleteContainer returned error" containerID={"Type":"containerd","ID":"03c91905835cfed052dc10617ed26ea2377601d4bb52d4e83b3806f5c6f7216c"} err="failed to get container status \"03c91905835cfed052dc10617ed26ea2377601d4bb52d4e83b3806f5c6f7216c\": rpc error: code = NotFound desc = an error occurred when try to find container \"03c91905835cfed052dc10617ed26ea2377601d4bb52d4e83b3806f5c6f7216c\": not found"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.861213     588 scope.go:117] "RemoveContainer" containerID="aa6487163bdb0fdf43dfbab0059d62acc6a431e3caa2f2c8357520e33d52ca7e"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: E0815 17:52:19.861778     588 log.go:32] "ContainerStatus from runtime service failed" err="rpc error: code = NotFound desc = an error occurred when try to find container \"aa6487163bdb0fdf43dfbab0059d62acc6a431e3caa2f2c8357520e33d52ca7e\": not found" containerID="aa6487163bdb0fdf43dfbab0059d62acc6a431e3caa2f2c8357520e33d52ca7e"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.861853     588 pod_container_deletor.go:53] "DeleteContainer returned error" containerID={"Type":"containerd","ID":"aa6487163bdb0fdf43dfbab0059d62acc6a431e3caa2f2c8357520e33d52ca7e"} err="failed to get container status \"aa6487163bdb0fdf43dfbab0059d62acc6a431e3caa2f2c8357520e33d52ca7e\": rpc error: code = NotFound desc = an error occurred when try to find container \"aa6487163bdb0fdf43dfbab0059d62acc6a431e3caa2f2c8357520e33d52ca7e\": not found"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.861871     588 scope.go:117] "RemoveContainer" containerID="aa6487163bdb0fdf43dfbab0059d62acc6a431e3caa2f2c8357520e33d52ca7e"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.862246     588 pod_container_deletor.go:53] "DeleteContainer returned error" containerID={"Type":"containerd","ID":"aa6487163bdb0fdf43dfbab0059d62acc6a431e3caa2f2c8357520e33d52ca7e"} err="failed to get container status \"aa6487163bdb0fdf43dfbab0059d62acc6a431e3caa2f2c8357520e33d52ca7e\": rpc error: code = NotFound desc = an error occurred when try to find container \"aa6487163bdb0fdf43dfbab0059d62acc6a431e3caa2f2c8357520e33d52ca7e\": not found"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.862297     588 scope.go:117] "RemoveContainer" containerID="c5210eca9a10ddea1350aa98839208b85bf789970f1698e96cea4e4bc86a3ce0"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: E0815 17:52:19.864548     588 log.go:32] "RemoveContainer from runtime service failed" err="rpc error: code = Unknown desc = failed to set removing state for container \"c5210eca9a10ddea1350aa98839208b85bf789970f1698e96cea4e4bc86a3ce0\": container is already in removing state" containerID="c5210eca9a10ddea1350aa98839208b85bf789970f1698e96cea4e4bc86a3ce0"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.864598     588 pod_container_deletor.go:53] "DeleteContainer returned error" containerID={"Type":"containerd","ID":"c5210eca9a10ddea1350aa98839208b85bf789970f1698e96cea4e4bc86a3ce0"} err="rpc error: code = Unknown desc = failed to set removing state for container \"c5210eca9a10ddea1350aa98839208b85bf789970f1698e96cea4e4bc86a3ce0\": container is already in removing state"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.864618     588 scope.go:117] "RemoveContainer" containerID="c5210eca9a10ddea1350aa98839208b85bf789970f1698e96cea4e4bc86a3ce0"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: E0815 17:52:19.866583     588 log.go:32] "RemoveContainer from runtime service failed" err="rpc error: code = Unknown desc = failed to set removing state for container \"c5210eca9a10ddea1350aa98839208b85bf789970f1698e96cea4e4bc86a3ce0\": container is already in removing state" containerID="c5210eca9a10ddea1350aa98839208b85bf789970f1698e96cea4e4bc86a3ce0"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.866646     588 pod_container_deletor.go:53] "DeleteContainer returned error" containerID={"Type":"containerd","ID":"c5210eca9a10ddea1350aa98839208b85bf789970f1698e96cea4e4bc86a3ce0"} err="rpc error: code = Unknown desc = failed to set removing state for container \"c5210eca9a10ddea1350aa98839208b85bf789970f1698e96cea4e4bc86a3ce0\": container is already in removing state"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: E0815 17:52:19.903542     588 controller.go:145] "Failed to ensure lease exists, will retry" err="Get \"https://192.168.49.2:8443/apis/coordination.k8s.io/v1/namespaces/kube-node-lease/leases/p0-online-boutique?timeout=10s\": dial tcp 192.168.49.2:8443: connect: connection refused" interval="400ms"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.930848     588 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"kubeconfig\" (UniqueName: \"kubernetes.io/host-path/263dab9366fb60ff8d2af25d014f3278-kubeconfig\") pod \"kube-controller-manager-p0-online-boutique\" (UID: \"263dab9366fb60ff8d2af25d014f3278\") " pod="kube-system/kube-controller-manager-p0-online-boutique"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.930914     588 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"usr-share-ca-certificates\" (UniqueName: \"kubernetes.io/host-path/263dab9366fb60ff8d2af25d014f3278-usr-share-ca-certificates\") pod \"kube-controller-manager-p0-online-boutique\" (UID: \"263dab9366fb60ff8d2af25d014f3278\") " pod="kube-system/kube-controller-manager-p0-online-boutique"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.930951     588 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"usr-local-share-ca-certificates\" (UniqueName: \"kubernetes.io/host-path/49a45571fc1573260f228047fa26840a-usr-local-share-ca-certificates\") pod \"kube-apiserver-p0-online-boutique\" (UID: \"49a45571fc1573260f228047fa26840a\") " pod="kube-system/kube-apiserver-p0-online-boutique"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.930989     588 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"usr-share-ca-certificates\" (UniqueName: \"kubernetes.io/host-path/49a45571fc1573260f228047fa26840a-usr-share-ca-certificates\") pod \"kube-apiserver-p0-online-boutique\" (UID: \"49a45571fc1573260f228047fa26840a\") " pod="kube-system/kube-apiserver-p0-online-boutique"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.931020     588 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"ca-certs\" (UniqueName: \"kubernetes.io/host-path/263dab9366fb60ff8d2af25d014f3278-ca-certs\") pod \"kube-controller-manager-p0-online-boutique\" (UID: \"263dab9366fb60ff8d2af25d014f3278\") " pod="kube-system/kube-controller-manager-p0-online-boutique"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.931049     588 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"ca-certs\" (UniqueName: \"kubernetes.io/host-path/49a45571fc1573260f228047fa26840a-ca-certs\") pod \"kube-apiserver-p0-online-boutique\" (UID: \"49a45571fc1573260f228047fa26840a\") " pod="kube-system/kube-apiserver-p0-online-boutique"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.931067     588 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"etc-ca-certificates\" (UniqueName: \"kubernetes.io/host-path/263dab9366fb60ff8d2af25d014f3278-etc-ca-certificates\") pod \"kube-controller-manager-p0-online-boutique\" (UID: \"263dab9366fb60ff8d2af25d014f3278\") " pod="kube-system/kube-controller-manager-p0-online-boutique"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.931088     588 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"usr-local-share-ca-certificates\" (UniqueName: \"kubernetes.io/host-path/263dab9366fb60ff8d2af25d014f3278-usr-local-share-ca-certificates\") pod \"kube-controller-manager-p0-online-boutique\" (UID: \"263dab9366fb60ff8d2af25d014f3278\") " pod="kube-system/kube-controller-manager-p0-online-boutique"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.931127     588 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"etcd-data\" (UniqueName: \"kubernetes.io/host-path/40c1235f0404c90f2ebb1e4646328ae2-etcd-data\") pod \"etcd-p0-online-boutique\" (UID: \"40c1235f0404c90f2ebb1e4646328ae2\") " pod="kube-system/etcd-p0-online-boutique"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.931161     588 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"etc-ca-certificates\" (UniqueName: \"kubernetes.io/host-path/49a45571fc1573260f228047fa26840a-etc-ca-certificates\") pod \"kube-apiserver-p0-online-boutique\" (UID: \"49a45571fc1573260f228047fa26840a\") " pod="kube-system/kube-apiserver-p0-online-boutique"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.931181     588 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"kubeconfig\" (UniqueName: \"kubernetes.io/host-path/996bc3c6151c8791b5a3096761dc89e7-kubeconfig\") pod \"kube-scheduler-p0-online-boutique\" (UID: \"996bc3c6151c8791b5a3096761dc89e7\") " pod="kube-system/kube-scheduler-p0-online-boutique"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.931244     588 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"etcd-certs\" (UniqueName: \"kubernetes.io/host-path/40c1235f0404c90f2ebb1e4646328ae2-etcd-certs\") pod \"etcd-p0-online-boutique\" (UID: \"40c1235f0404c90f2ebb1e4646328ae2\") " pod="kube-system/etcd-p0-online-boutique"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.931273     588 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"k8s-certs\" (UniqueName: \"kubernetes.io/host-path/49a45571fc1573260f228047fa26840a-k8s-certs\") pod \"kube-apiserver-p0-online-boutique\" (UID: \"49a45571fc1573260f228047fa26840a\") " pod="kube-system/kube-apiserver-p0-online-boutique"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.931285     588 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"flexvolume-dir\" (UniqueName: \"kubernetes.io/host-path/263dab9366fb60ff8d2af25d014f3278-flexvolume-dir\") pod \"kube-controller-manager-p0-online-boutique\" (UID: \"263dab9366fb60ff8d2af25d014f3278\") " pod="kube-system/kube-controller-manager-p0-online-boutique"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: I0815 17:52:19.931296     588 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"k8s-certs\" (UniqueName: \"kubernetes.io/host-path/263dab9366fb60ff8d2af25d014f3278-k8s-certs\") pod \"kube-controller-manager-p0-online-boutique\" (UID: \"263dab9366fb60ff8d2af25d014f3278\") " pod="kube-system/kube-controller-manager-p0-online-boutique"
Aug 15 17:52:19 p0-online-boutique kubelet[588]: E0815 17:52:19.931731     588 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: E0815 17:52:20.033432     588 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: I0815 17:52:20.044673     588 kubelet_node_status.go:75] "Attempting to register node" node="p0-online-boutique"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: E0815 17:52:20.045071     588 kubelet_node_status.go:107] "Unable to register node with API server" err="Post \"https://192.168.49.2:8443/api/v1/nodes\": dial tcp 192.168.49.2:8443: connect: connection refused" node="p0-online-boutique"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: E0815 17:52:20.134562     588 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: E0815 17:52:20.235813     588 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: E0815 17:52:20.306967     588 controller.go:145] "Failed to ensure lease exists, will retry" err="Get \"https://192.168.49.2:8443/apis/coordination.k8s.io/v1/namespaces/kube-node-lease/leases/p0-online-boutique?timeout=10s\": dial tcp 192.168.49.2:8443: connect: connection refused" interval="800ms"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: E0815 17:52:20.337389     588 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: E0815 17:52:20.438212     588 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: I0815 17:52:20.446685     588 kubelet_node_status.go:75] "Attempting to register node" node="p0-online-boutique"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: E0815 17:52:20.447266     588 kubelet_node_status.go:107] "Unable to register node with API server" err="Post \"https://192.168.49.2:8443/api/v1/nodes\": dial tcp 192.168.49.2:8443: connect: connection refused" node="p0-online-boutique"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: E0815 17:52:20.539720     588 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: E0815 17:52:20.588378     588 reflector.go:205] "Failed to watch" err="failed to list *v1.Service: Get \"https://192.168.49.2:8443/api/v1/services?fieldSelector=spec.clusterIP%21%3DNone&limit=500&resourceVersion=0\": dial tcp 192.168.49.2:8443: connect: connection refused" logger="UnhandledError" reflector="k8s.io/client-go/informers/factory.go:160" type="*v1.Service"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: E0815 17:52:20.640185     588 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: E0815 17:52:20.741087     588 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: E0815 17:52:20.809222     588 reflector.go:205] "Failed to watch" err="failed to list *v1.RuntimeClass: Get \"https://192.168.49.2:8443/apis/node.k8s.io/v1/runtimeclasses?limit=500&resourceVersion=0\": dial tcp 192.168.49.2:8443: connect: connection refused" logger="UnhandledError" reflector="k8s.io/client-go/informers/factory.go:160" type="*v1.RuntimeClass"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: E0815 17:52:20.844900     588 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: E0815 17:52:20.882969     588 kubelet.go:3215] "No need to create a mirror pod, since failed to get node info from the cluster" err="node \"p0-online-boutique\" not found" node="p0-online-boutique"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: E0815 17:52:20.899990     588 kubelet.go:3215] "No need to create a mirror pod, since failed to get node info from the cluster" err="node \"p0-online-boutique\" not found" node="p0-online-boutique"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: E0815 17:52:20.904485     588 reflector.go:205] "Failed to watch" err="failed to list *v1.Node: Get \"https://192.168.49.2:8443/api/v1/nodes?fieldSelector=metadata.name%3Dp0-online-boutique&limit=500&resourceVersion=0\": dial tcp 192.168.49.2:8443: connect: connection refused" logger="UnhandledError" reflector="k8s.io/client-go/informers/factory.go:160" type="*v1.Node"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: E0815 17:52:20.927751     588 kubelet.go:3215] "No need to create a mirror pod, since failed to get node info from the cluster" err="node \"p0-online-boutique\" not found" node="p0-online-boutique"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: E0815 17:52:20.939224     588 kubelet.go:3215] "No need to create a mirror pod, since failed to get node info from the cluster" err="node \"p0-online-boutique\" not found" node="p0-online-boutique"
Aug 15 17:52:20 p0-online-boutique kubelet[588]: E0815 17:52:20.947032     588 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
