Sep 03 17:18:34 p0-online-boutique systemd[1]: Started kubelet.service - kubelet: The Kubernetes Node Agent.
Sep 03 17:18:35 p0-online-boutique kubelet[600]: I0903 17:18:35.245513     600 server.go:529] "Kubelet version" kubeletVersion="v1.34.0"
Sep 03 17:18:35 p0-online-boutique kubelet[600]: I0903 17:18:35.517367     600 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"kubeconfig\" (UniqueName: \"kubernetes.io/host-path/263dab9366fb60ff8d2af25d014f3278-kubeconfig\") pod \"kube-controller-manager-p0-online-boutique\" (UID: \"263dab9366fb60ff8d2af25d014f3278\") " pod="kube-system/kube-controller-manager-p0-online-boutique"
Sep 03 17:18:35 p0-online-boutique kubelet[600]: I0903 17:18:35.517387     600 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"etcd-data\" (UniqueName: \"kubernetes.io/host-path/40c1235f0404c90f2ebb1e4646328ae2-etcd-data\") pod \"etcd-p0-online-boutique\" (UID: \"40c1235f0404c90f2ebb1e4646328ae2\") " pod="kube-system/etcd-p0-online-boutique"
Sep 03 17:18:35 p0-online-boutique kubelet[600]: I0903 17:18:35.517404     600 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"ca-certs\" (UniqueName: \"kubernetes.io/host-path/263dab9366fb60ff8d2af25d014f3278-ca-certs\") pod \"kube-controller-manager-p0-online-boutique\" (UID: \"263dab9366fb60ff8d2af25d014f3278\") " pod="kube-system/kube-controller-manager-p0-online-boutique"
Sep 03 17:18:35 p0-online-boutique kubelet[600]: I0903 17:18:35.517422     600 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"k8s-certs\" (UniqueName: \"kubernetes.io/host-path/263dab9366fb60ff8d2af25d014f3278-k8s-certs\") pod \"kube-controller-manager-p0-online-boutique\" (UID: \"263dab9366fb60ff8d2af25d014f3278\") " pod="kube-system/kube-controller-manager-p0-online-boutique"
Sep 03 17:18:35 p0-online-boutique kubelet[600]: I0903 17:18:35.517475     600 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"kubeconfig\" (UniqueName: \"kubernetes.io/host-path/996bc3c6151c8791b5a3096761dc89e7-kubeconfig\") pod \"kube-scheduler-p0-online-boutique\" (UID: \"996bc3c6151c8791b5a3096761dc89e7\") " pod="kube-system/kube-scheduler-p0-online-boutique"
Sep 03 17:18:35 p0-online-boutique kubelet[600]: I0903 17:18:35.517509     600 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"etcd-certs\" (UniqueName: \"kubernetes.io/host-path/40c1235f0404c90f2ebb1e4646328ae2-etcd-certs\") pod \"etcd-p0-online-boutique\" (UID: \"40c1235f0404c90f2ebb1e4646328ae2\") " pod="kube-system/etcd-p0-online-boutique"
Sep 03 17:18:35 p0-online-boutique kubelet[600]: I0903 17:18:35.517533     600 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"k8s-certs\" (UniqueName: \"kubernetes.io/host-path/49a45571fc1573260f228047fa26840a-k8s-certs\") pod \"kube-apiserver-p0-online-boutique\" (UID: \"49a45571fc1573260f228047fa26840a\") " pod="kube-system/kube-apiserver-p0-online-boutique"
Sep 03 17:18:35 p0-online-boutique kubelet[600]: I0903 17:18:35.517553     600 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"usr-local-share-ca-certificates\" (UniqueName: \"kubernetes.io/host-path/49a45571fc1573260f228047fa26840a-usr-local-share-ca-certificates\") pod \"kube-apiserver-p0-online-boutique\" (UID: \"49a45571fc1573260f228047fa26840a\") " pod="kube-system/kube-apiserver-p0-online-boutique"
Sep 03 17:18:35 p0-online-boutique kubelet[600]: I0903 17:18:35.517577     600 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"usr-local-share-ca-certificates\" (UniqueName: \"kubernetes.io/host-path/263dab9366fb60ff8d2af25d014f3278-usr-local-share-ca-certificates\") pod \"kube-controller-manager-p0-online-boutique\" (UID: \"263dab9366fb60ff8d2af25d014f3278\") " pod="kube-system/kube-controller-manager-p0-online-boutique"
Sep 03 17:18:35 p0-online-boutique kubelet[600]: I0903 17:18:35.517593     600 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"ca-certs\" (UniqueName: \"kubernetes.io/host-path/49a45571fc1573260f228047fa26840a-ca-certs\") pod \"kube-apiserver-p0-online-boutique\" (UID: \"49a45571fc1573260f228047fa26840a\") " pod="kube-system/kube-apiserver-p0-online-boutique"
Sep 03 17:18:35 p0-online-boutique kubelet[600]: I0903 17:18:35.517611     600 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"usr-share-ca-certificates\" (UniqueName: \"kubernetes.io/host-path/49a45571fc1573260f228047fa26840a-usr-share-ca-certificates\") pod \"kube-apiserver-p0-online-boutique\" (UID: \"49a45571fc1573260f228047fa26840a\") " pod="kube-system/kube-apiserver-p0-online-boutique"
Sep 03 17:18:35 p0-online-boutique kubelet[600]: E0903 17:18:35.517871     600 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Sep 03 17:18:35 p0-online-boutique kubelet[600]: E0903 17:18:35.619601     600 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Sep 03 17:18:35 p0-online-boutique kubelet[600]: I0903 17:18:35.640553     600 kubelet_node_status.go:75] "Attempting to register node" node="p0-online-boutique"
Sep 03 17:18:35 p0-online-boutique kubelet[600]: E0903 17:18:35.641037     600 kubelet_node_status.go:107] "Unable to register node with API server" err="Post \"https://192.168.49.2:8443/api/v1/nodes\": dial tcp 192.168.49.2:8443: connect: connection refused" node="p0-online-boutique"
Sep 03 17:18:35 p0-online-boutique kubelet[600]: E0903 17:18:35.721093     600 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Sep 03 17:18:35 p0-online-boutique kubelet[600]: E0903 17:18:35.822322     600 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Sep 03 17:18:35 p0-online-boutique kubelet[600]: E0903 17:18:35.898039     600 controller.go:145] "Failed to ensure lease exists, will retry" err="Get \"https://192.168.49.2:8443/apis/coordination.k8s.io/v1/namespaces/kube-node-lease/leases/p0-online-boutique?timeout=10s\": dial tcp 192.168.49.2:8443: connect: connection refused" interval="800ms"
Sep 03 17:18:35 p0-online-boutique kubelet[600]: E0903 17:18:35.923146     600 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Sep 03 17:18:36 p0-online-boutique kubelet[600]: E0903 17:18:36.024385     600 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Sep 03 17:18:36 p0-online-boutique kubelet[600]: I0903 17:18:36.044397     600 kubelet_node_status.go:75] "Attempting to register node" node="p0-online-boutique"
Sep 03 17:18:36 p0-online-boutique kubelet[600]: E0903 17:18:36.044906     600 kubelet_node_status.go:107] "Unable to register node with API server" err="Post \"https://192.168.49.2:8443/api/v1/nodes\": dial tcp 192.168.49.2:8443: connect: connection refused" node="p0-online-boutique"
Sep 03 17:18:36 p0-online-boutique kubelet[600]: E0903 17:18:36.136728     600 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Sep 03 17:18:36 p0-online-boutique kubelet[600]: E0903 17:18:36.237681     600 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Sep 03 17:18:36 p0-online-boutique kubelet[600]: E0903 17:18:36.338251     600 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Sep 03 17:18:36 p0-online-boutique kubelet[600]: E0903 17:18:36.347117     600 reflector.go:205] "Failed to watch" err="failed to list *v1.Node: Get \"https://192.168.49.2:8443/api/v1/nodes?fieldSelector=metadata.name%3Dp0-online-boutique&limit=500&resourceVersion=0\": dial tcp 192.168.49.2:8443: connect: connection refused" logger="UnhandledError" reflector="k8s.io/client-go/informers/factory.go:160" type="*v1.Node"
Sep 03 17:18:36 p0-online-boutique kubelet[600]: E0903 17:18:36.427419     600 kubelet.go:3215] "No need to create a mirror pod, since failed to get node info from the cluster" err="node \"p0-online-boutique\" not found" node="p0-online-boutique"
Sep 03 17:18:36 p0-online-boutique kubelet[600]: E0903 17:18:36.439079     600 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Sep 03 17:18:36 p0-online-boutique kubelet[600]: E0903 17:18:36.445629     600 kubelet.go:3215] "No need to create a mirror pod, since failed to get node info from the cluster" err="node \"p0-online-boutique\" not found" node="p0-online-boutique"
Sep 03 17:18:36 p0-online-boutique kubelet[600]: E0903 17:18:36.452056     600 kubelet.go:3215] "No need to create a mirror pod, since failed to get node info from the cluster" err="node \"p0-online-boutique\" not found" node="p0-online-boutique"
Sep 03 17:18:36 p0-online-boutique kubelet[600]: E0903 17:18:36.457586     600 kubelet.go:3215] "No need to create a mirror pod, since failed to get node info from the cluster" err="node \"p0-online-boutique\" not found" node="p0-online-boutique"
Sep 03 17:18:36 p0-online-boutique kubelet[600]: E0903 17:18:36.540405     600 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Sep 03 17:18:36 p0-online-boutique kubelet[600]: I0903 17:18:36.846644     600 kubelet_node_status.go:75] "Attempting to register node" node="p0-online-boutique"
Sep 03 17:18:37 p0-online-boutique kubelet[600]: E0903 17:18:37.459735     600 kubelet.go:3215] "No need to create a mirror pod, since failed to get node info from the cluster" err="node \"p0-online-boutique\" not found" node="p0-online-boutique"
Sep 03 17:18:37 p0-online-boutique kubelet[600]: E0903 17:18:37.459829     600 kubelet.go:3215] "No need to create a mirror pod, since failed to get node info from the cluster" err="node \"p0-online-boutique\" not found" node="p0-online-boutique"
Sep 03 17:18:37 p0-online-boutique kubelet[600]: E0903 17:18:37.459887     600 kubelet.go:3215] "No need to create a mirror pod, since failed to get node info from the cluster" err="node \"p0-online-boutique\" not found" node="p0-online-boutique"
Sep 03 17:18:37 p0-online-boutique kubelet[600]: E0903 17:18:37.460118     600 kubelet.go:3215] "No need to create a mirror pod, since failed to get node info from the cluster" err="node \"p0-online-boutique\" not found" node="p0-online-boutique"
Sep 03 17:18:38 p0-online-boutique kubelet[600]: I0903 17:18:38.389658     600 kubelet_node_status.go:124] "Node was previously registered" node="p0-online-boutique"
Sep 03 17:18:38 p0-online-boutique kubelet[600]: I0903 17:18:38.389764     600 kubelet_node_status.go:78] "Successfully registered node" node="p0-online-boutique"
Sep 03 17:18:38 p0-online-boutique kubelet[600]: E0903 17:18:38.389787     600 kubelet_node_status.go:486] "Error updating node status, will retry" err="error getting node \"p0-online-boutique\": node \"p0-online-boutique\" not found"
Sep 03 17:18:38 p0-online-boutique kubelet[600]: I0903 17:18:38.392323     600 kuberuntime_manager.go:1828] "Updating runtime config through cri with podcidr" CIDR="10.244.0.0/24"
Sep 03 17:18:38 p0-online-boutique kubelet[600]: I0903 17:18:38.393114     600 kubelet_network.go:47] "Updating Pod CIDR" originalPodCIDR="" newPodCIDR="10.244.0.0/24"
Sep 03 17:18:38 p0-online-boutique kubelet[600]: E0903 17:18:38.410160     600 kubelet_node_status.go:404] "Error getting the current node from lister" err="node \"p0-online-boutique\" not found"
Sep 03 17:18:38 p0-online-boutique kubelet[600]: E0903 17:18:38.462483     600 kubelet.go:3215] "No need to create a mirror pod, since failed to get node info from the cluster" err="node \"p0-online-boutique\" not found" node="p0-online-boutique"
Sep 03 17:18:38 p0-online-boutique kubelet[600]: E0903 17:18:38.462623     600 kubelet.go:3215] "No need to create a mirror pod, since failed to get node info from the cluster" err="node \"p0-online-boutique\" not found" node="p0-online-boutique"
Sep 03 17:18:38 p0-online-boutique kubelet[600]: E0903 17:18:38.462798     600 kubelet.go:3215] "No need to create a mirror pod, since failed to get node info from the cluster" err="node \"p0-online-boutique\" not found" node="p0-online-boutique"
Sep 03 17:18:38 p0-online-boutique kubelet[600]: E0903 17:18:38.510356     600 kubelet_node_status.go:404] "Error getting the current node from lister" err="node \"p0-online-boutique\" not found"
Sep 03 17:18:38 p0-online-boutique kubelet[600]: E0903 17:18:38.611415     600 kubelet_node_status.go:404] "Error getting the current node from lister" err="node \"p0-online-boutique\" not found"
Sep 03 17:18:38 p0-online-boutique kubelet[600]: E0903 17:18:38.712362     600 kubelet_node_status.go:404] "Error getting the current node from lister" err="node \"p0-online-boutique\" not found"
Sep 03 17:18:38 p0-online-boutique kubelet[600]: E0903 17:18:38.812507     600 kubelet_node_status.go:404] "Error getting the current node from lister" err="node \"p0-online-boutique\" not found"
Sep 03 17:18:38 p0-online-boutique kubelet[600]: E0903 17:18:38.912646     600 kubelet_node_status.go:404] "Error getting the current node from lister" err="node \"p0-online-boutique\" not found"
Sep 03 17:18:39 p0-online-boutique kubelet[600]: E0903 17:18:39.012818     600 kubelet_node_status.go:404] "Error getting the current node from lister" err="node \"p0-online-boutique\" not found"
Sep 03 17:18:39 p0-online-boutique kubelet[600]: E0903 17:18:39.113720     600 kubelet_node_status.go:404] "Error getting the current node from lister" err="node \"p0-online-boutique\" not found"
Sep 03 17:18:39 p0-online-boutique kubelet[600]: E0903 17:18:39.214326     600 kubelet_node_status.go:404] "Error getting the current node from lister" err="node \"p0-online-boutique\" not found"
Sep 03 17:18:39 p0-online-boutique kubelet[600]: E0903 17:18:39.315182     600 kubelet_node_status.go:404] "Error getting the current node from lister" err="node \"p0-online-boutique\" not found"
Sep 03 17:18:39 p0-online-boutique kubelet[600]: E0903 17:18:39.415599     600 kubelet_node_status.go:404] "Error getting the current node from lister" err="node \"p0-online-boutique\" not found"
Sep 03 17:18:39 p0-online-boutique kubelet[600]: I0903 17:18:39.464714     600 kubelet.go:3219] "Creating a mirror pod for static pod" pod="kube-system/etcd-p0-online-boutique"
Sep 03 17:18:39 p0-online-boutique kubelet[600]: E0903 17:18:39.473606     600 kubelet.go:3221] "Failed creating a mirror pod" err="pods \"etcd-p0-online-boutique\" already exists" pod="kube-system/etcd-p0-online-boutique"
Sep 03 17:18:39 p0-online-boutique kubelet[600]: I0903 17:18:39.497741     600 kubelet.go:3219] "Creating a mirror pod for static pod" pod="kube-system/etcd-p0-online-boutique"
Sep 03 17:18:39 p0-online-boutique kubelet[600]: E0903 17:18:39.504970     600 kubelet.go:3221] "Failed creating a mirror pod" err="pods \"etcd-p0-online-boutique\" already exists" pod="kube-system/etcd-p0-online-boutique"
Sep 03 17:18:39 p0-online-boutique kubelet[600]: I0903 17:18:39.505024     600 kubelet.go:3219] "Creating a mirror pod for static pod" pod="kube-system/kube-apiserver-p0-online-boutique"
Sep 03 17:18:39 p0-online-boutique kubelet[600]: I0903 17:18:39.505343     600 kubelet.go:3219] "Creating a mirror pod for static pod" pod="kube-system/kube-apiserver-p0-online-boutique"
Sep 03 17:18:39 p0-online-boutique kubelet[600]: E0903 17:18:39.581725     600 kubelet.go:3221] "Failed creating a mirror pod" err="pods \"kube-apiserver-p0-online-boutique\" already exists" pod="kube-system/kube-apiserver-p0-online-boutique"
Sep 03 17:18:39 p0-online-boutique kubelet[600]: E0903 17:18:39.582742     600 kubelet.go:3221] "Failed creating a mirror pod" err="pods \"kube-apiserver-p0-online-boutique\" already exists" pod="kube-system/kube-apiserver-p0-online-boutique"
Sep 03 17:18:39 p0-online-boutique kubelet[600]: I0903 17:18:39.582801     600 kubelet.go:3219] "Creating a mirror pod for static pod" pod="kube-system/kube-controller-manager-p0-online-boutique"
Sep 03 17:18:39 p0-online-boutique kubelet[600]: E0903 17:18:39.589710     600 kubelet.go:3221] "Failed creating a mirror pod" err="pods \"kube-controller-manager-p0-online-boutique\" already exists" pod="kube-system/kube-controller-manager-p0-online-boutique"
Sep 03 17:18:39 p0-online-boutique kubelet[600]: I0903 17:18:39.589763     600 kubelet.go:3219] "Creating a mirror pod for static pod" pod="kube-system/kube-scheduler-p0-online-boutique"
Sep 03 17:18:39 p0-online-boutique kubelet[600]: E0903 17:18:39.597908     600 kubelet.go:3221] "Failed creating a mirror pod" err="pods \"kube-scheduler-p0-online-boutique\" already exists" pod="kube-system/kube-scheduler-p0-online-boutique"
Sep 03 17:18:40 p0-online-boutique kubelet[600]: I0903 17:18:40.036400     600 kubelet.go:3219] "Creating a mirror pod for static pod" pod="kube-system/kube-scheduler-p0-online-boutique"
Sep 03 17:18:40 p0-online-boutique kubelet[600]: E0903 17:18:40.051842     600 kubelet.go:3221] "Failed creating a mirror pod" err="pods \"kube-scheduler-p0-online-boutique\" already exists" pod="kube-system/kube-scheduler-p0-online-boutique"
Sep 03 17:18:40 p0-online-boutique kubelet[600]: I0903 17:18:40.280615     600 apiserver.go:52] "Watching apiserver"
Sep 03 17:18:40 p0-online-boutique kubelet[600]: I0903 17:18:40.398291     600 desired_state_of_world_populator.go:154] "Finished populating initial desired state of world"
Sep 03 17:18:40 p0-online-boutique kubelet[600]: I0903 17:18:40.410155     600 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"lib-modules\" (UniqueName: \"kubernetes.io/host-path/8883f321-b1d8-4277-a1ab-f29f012af49f-lib-modules\") pod \"kindnet-s427n\" (UID: \"8883f321-b1d8-4277-a1ab-f29f012af49f\") " pod="kube-system/kindnet-s427n"
Sep 03 17:18:40 p0-online-boutique kubelet[600]: I0903 17:18:40.410297     600 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"xtables-lock\" (UniqueName: \"kubernetes.io/host-path/cec99e54-30f4-4e00-b73e-01d35bb0b569-xtables-lock\") pod \"kube-proxy-d29rf\" (UID: \"cec99e54-30f4-4e00-b73e-01d35bb0b569\") " pod="kube-system/kube-proxy-d29rf"
Sep 03 17:18:40 p0-online-boutique kubelet[600]: I0903 17:18:40.410325     600 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"lib-modules\" (UniqueName: \"kubernetes.io/host-path/cec99e54-30f4-4e00-b73e-01d35bb0b569-lib-modules\") pod \"kube-proxy-d29rf\" (UID: \"cec99e54-30f4-4e00-b73e-01d35bb0b569\") " pod="kube-system/kube-proxy-d29rf"
Sep 03 17:18:40 p0-online-boutique kubelet[600]: I0903 17:18:40.410573     600 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"cni-cfg\" (UniqueName: \"kubernetes.io/host-path/8883f321-b1d8-4277-a1ab-f29f012af49f-cni-cfg\") pod \"kindnet-s427n\" (UID: \"8883f321-b1d8-4277-a1ab-f29f012af49f\") " pod="kube-system/kindnet-s427n"
Sep 03 17:18:40 p0-online-boutique kubelet[600]: I0903 17:18:40.410598     600 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"xtables-lock\" (UniqueName: \"kubernetes.io/host-path/8883f321-b1d8-4277-a1ab-f29f012af49f-xtables-lock\") pod \"kindnet-s427n\" (UID: \"8883f321-b1d8-4277-a1ab-f29f012af49f\") " pod="kube-system/kindnet-s427n"
Sep 03 17:18:40 p0-online-boutique kubelet[600]: I0903 17:18:40.410613     600 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"tmp\" (UniqueName: \"kubernetes.io/host-path/4bb1047f-2624-465f-aed9-74c6362f9e8b-tmp\") pod \"storage-provisioner\" (UID: \"4bb1047f-2624-465f-aed9-74c6362f9e8b\") " pod="kube-system/storage-provisioner"
Sep 03 17:18:40 p0-online-boutique kubelet[600]: I0903 17:18:40.785936     600 scope.go:117] "RemoveContainer" containerID="a454b4598563bb5fe6ea12aa15eab9a3736f4847bb6f2a82fe9412b3602f57dc"
Sep 03 17:18:42 p0-online-boutique kubelet[600]: W0903 17:18:42.858041     600 logging.go:55] [core] [Channel #14 SubChannel #15]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.2:50051", ServerName: "10.244.0.2:50051", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.2:50051: connect: connection refused"
Sep 03 17:18:43 p0-online-boutique kubelet[600]: W0903 17:18:43.858535     600 logging.go:55] [core] [Channel #14 SubChannel #15]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.2:50051", ServerName: "10.244.0.2:50051", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.2:50051: operation was canceled"
Sep 03 17:18:44 p0-online-boutique kubelet[600]: W0903 17:18:44.142118     600 logging.go:55] [core] [Channel #16 SubChannel #17]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.7:8080", ServerName: "10.244.0.7:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.7:8080: connect: connection refused"
Sep 03 17:18:44 p0-online-boutique kubelet[600]: I0903 17:18:44.243397     600 prober_manager.go:312] "Failed to trigger a manual run" probe="Readiness"
Sep 03 17:18:44 p0-online-boutique kubelet[600]: W0903 17:18:44.244987     600 logging.go:55] [core] [Channel #21 SubChannel #22]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.2:50051", ServerName: "10.244.0.2:50051", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.2:50051: connect: connection refused"
Sep 03 17:18:44 p0-online-boutique kubelet[600]: W0903 17:18:44.638155     600 logging.go:55] [core] [Channel #26 SubChannel #27]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.6:8080", ServerName: "10.244.0.6:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.6:8080: connect: connection refused"
Sep 03 17:18:45 p0-online-boutique kubelet[600]: I0903 17:18:45.256652     600 prober_manager.go:312] "Failed to trigger a manual run" probe="Readiness"
Sep 03 17:18:45 p0-online-boutique kubelet[600]: I0903 17:18:45.256906     600 prober_manager.go:312] "Failed to trigger a manual run" probe="Readiness"
Sep 03 17:18:45 p0-online-boutique kubelet[600]: I0903 17:18:45.257546     600 prober_manager.go:312] "Failed to trigger a manual run" probe="Readiness"
Sep 03 17:18:45 p0-online-boutique kubelet[600]: I0903 17:18:45.257642     600 prober_manager.go:312] "Failed to trigger a manual run" probe="Readiness"
Sep 03 17:18:45 p0-online-boutique kubelet[600]: W0903 17:18:45.258393     600 logging.go:55] [core] [Channel #36 SubChannel #37]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.2:50051", ServerName: "10.244.0.2:50051", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.2:50051: connect: connection refused"
Sep 03 17:18:45 p0-online-boutique kubelet[600]: W0903 17:18:45.258393     600 logging.go:55] [core] [Channel #34 SubChannel #35]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.7:8080", ServerName: "10.244.0.7:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.7:8080: connect: connection refused"
Sep 03 17:18:45 p0-online-boutique kubelet[600]: W0903 17:18:45.639274     600 logging.go:55] [core] [Channel #26 SubChannel #27]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.6:8080", ServerName: "10.244.0.6:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.6:8080: connect: connection refused"
Sep 03 17:18:45 p0-online-boutique kubelet[600]: W0903 17:18:45.661325     600 logging.go:55] [core] [Channel #38 SubChannel #39]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.7:8080", ServerName: "10.244.0.7:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.7:8080: connect: connection refused"
Sep 03 17:18:46 p0-online-boutique kubelet[600]: I0903 17:18:46.390876     600 prober_manager.go:312] "Failed to trigger a manual run" probe="Readiness"
Sep 03 17:18:46 p0-online-boutique kubelet[600]: W0903 17:18:46.639262     600 logging.go:55] [core] [Channel #40 SubChannel #41]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.6:8080", ServerName: "10.244.0.6:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.6:8080: connect: connection refused"
Sep 03 17:18:46 p0-online-boutique kubelet[600]: W0903 17:18:46.661743     600 logging.go:55] [core] [Channel #38 SubChannel #39]grpc: addrConn.createTransport failed to connect to {Addr: "10.244.0.7:8080", ServerName: "10.244.0.7:8080", BalancerAttributes: {"<%!p(pickfirstleaf.managedByPickfirstKeyType={})>": "<%!p(bool=true)>" }}. Err: connection error: desc = "transport: Error while dialing: dial tcp 10.244.0.7:8080: operation was canceled"
Sep 03 17:18:46 p0-online-boutique kubelet[600]: I0903 17:18:46.683553     600 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"config\" (UniqueName: \"kubernetes.io/configmap/1793bdba-2d27-47fc-ab2e-48f055f579f1-config\") pod \"prometheus-7ffd88f6c6-46lx9\" (UID: \"1793bdba-2d27-47fc-ab2e-48f055f579f1\") " pod="online-boutique/prometheus-7ffd88f6c6-46lx9"
Sep 03 17:18:46 p0-online-boutique kubelet[600]: I0903 17:18:46.683627     600 reconciler_common.go:251] "operationExecutor.VerifyControllerAttachedVolume started for volume \"config\" (UniqueName: \"kubernetes.io/configmap/32ec6efc-9899-4377-948a-98aea233a057-config\") pod \"opentelemetrycollector-79d6bf9964-kvx2p\" (UID: \"32ec6efc-9899-4377-948a-98aea233a057\") " pod="online-boutique/opentelemetrycollector-79d6bf9964-kvx2p"
